,year,month,day,hour,bitcoin
1063,2015,2,14,1,63
1064,2015,2,14,2,42
1065,2015,2,14,3,49
1066,2015,2,14,4,56
1067,2015,2,14,5,70
1068,2015,2,14,6,51
1069,2015,2,14,7,55
1070,2015,2,14,8,44
1071,2015,2,14,9,50
1072,2015,2,14,10,66
1073,2015,2,14,11,30
1074,2015,2,14,12,46
1075,2015,2,14,13,38
1076,2015,2,14,14,53
1077,2015,2,14,15,37
1078,2015,2,14,16,38
1079,2015,2,14,17,50
1080,2015,2,14,18,73
1081,2015,2,14,19,36
1082,2015,2,14,20,59
1083,2015,2,14,21,72
1084,2015,2,14,22,88
1085,2015,2,14,23,64
1086,2015,2,15,0,55
1087,2015,2,15,1,34
1088,2015,2,15,2,65
1089,2015,2,15,3,56
1090,2015,2,15,4,50
1091,2015,2,15,5,49
1092,2015,2,15,6,78
1093,2015,2,15,7,63
1094,2015,2,15,8,46
1095,2015,2,15,9,41
1096,2015,2,15,10,60
1097,2015,2,15,11,46
1098,2015,2,15,12,51
1099,2015,2,15,13,54
1100,2015,2,15,14,65
1101,2015,2,15,15,49
1102,2015,2,15,16,53
1103,2015,2,15,17,43
1104,2015,2,15,18,47
1105,2015,2,15,19,47
1106,2015,2,15,20,54
1107,2015,2,15,21,40
1108,2015,2,15,22,80
1109,2015,2,15,23,59
1110,2015,2,16,0,75
1111,2015,2,16,1,63
1112,2015,2,16,2,61
1113,2015,2,16,3,63
1114,2015,2,16,4,67
1115,2015,2,16,5,53
1116,2015,2,16,6,65
1117,2015,2,16,7,53
1118,2015,2,16,8,41
1119,2015,2,16,9,60
1120,2015,2,16,10,60
1121,2015,2,16,11,57
1122,2015,2,16,12,40
1123,2015,2,16,13,39
1124,2015,2,16,14,68
1125,2015,2,16,15,53
1126,2015,2,16,16,44
1127,2015,2,16,17,43
1128,2015,2,16,18,48
1129,2015,2,16,19,43
1130,2015,2,16,20,52
1131,2015,2,16,21,61
1132,2015,2,16,22,79
1133,2015,2,16,23,58
1134,2015,2,17,0,43
1135,2015,2,17,1,67
1136,2015,2,17,2,73
1137,2015,2,17,3,90
1138,2015,2,17,4,22
1139,2015,2,17,5,73
1140,2015,2,17,6,90
1141,2015,2,17,7,51
1142,2015,2,17,8,45
1143,2015,2,17,9,27
1144,2015,2,17,10,58
1145,2015,2,17,11,27
1146,2015,2,17,12,46
1147,2015,2,17,13,37
1148,2015,2,17,14,61
1149,2015,2,17,15,62
1150,2015,2,17,16,37
1151,2015,2,17,17,52
1152,2015,2,17,18,81
1153,2015,2,17,19,48
1154,2015,2,17,20,86
1155,2015,2,17,21,62
1156,2015,2,17,22,61
1157,2015,2,17,23,50
1158,2015,2,18,0,61
1159,2015,2,18,1,60
1160,2015,2,18,2,56
1161,2015,2,18,3,64
1162,2015,2,18,4,80
1163,2015,2,18,5,20
1164,2015,2,18,6,27
1165,2015,2,18,7,30
1166,2015,2,18,8,33
1167,2015,2,18,9,40
1168,2015,2,18,10,43
1169,2015,2,18,11,68
1170,2015,2,18,12,54
1171,2015,2,18,13,41
1172,2015,2,18,14,48
1173,2015,2,18,15,49
1174,2015,2,18,16,62
1175,2015,2,18,17,57
1176,2015,2,18,18,57
1177,2015,2,18,19,65
1178,2015,2,18,20,75
1179,2015,2,18,21,60
1180,2015,2,18,22,82
1181,2015,2,18,23,65
1182,2015,2,19,0,29
1183,2015,2,19,0,6
1184,2015,2,19,1,15
1185,2015,2,19,2,23
1186,2015,2,19,3,7
1187,2015,2,19,4,10
1188,2015,2,19,5,9
1189,2015,2,19,6,8
1190,2015,2,19,7,13
1191,2015,2,19,8,14
1192,2015,2,19,9,9
1193,2015,2,19,10,11
1194,2015,2,19,11,10
1195,2015,2,19,12,14
1196,2015,2,19,13,16
1197,2015,2,19,14,10
1198,2015,2,19,15,10
1199,2015,2,19,16,11
1200,2015,2,19,17,10
1201,2015,2,19,18,10
1202,2015,2,19,19,9
1203,2015,2,19,20,11
1204,2015,2,19,21,21
1205,2015,2,19,22,11
1206,2015,2,19,23,14
1207,2015,2,20,0,16
1208,2015,2,20,1,17
1209,2015,2,20,2,100
1210,2015,2,20,3,24
1211,2015,2,20,4,15
1212,2015,2,20,5,61
1213,2015,2,20,6,14
1214,2015,2,20,7,10
1215,2015,2,20,8,11
1216,2015,2,20,9,14
1217,2015,2,20,10,12
1218,2015,2,20,11,16
1219,2015,2,20,12,11
1220,2015,2,20,13,13
1221,2015,2,20,14,17
1222,2015,2,20,15,13
1223,2015,2,20,16,18
1224,2015,2,20,17,14
1225,2015,2,20,18,12
1226,2015,2,20,19,12
1227,2015,2,20,20,18
1228,2015,2,20,21,15
1229,2015,2,20,22,14
1230,2015,2,20,23,18
1231,2015,2,21,0,17
1232,2015,2,21,1,16
1233,2015,2,21,2,14
1234,2015,2,21,3,18
1235,2015,2,21,4,13
1236,2015,2,21,5,10
1237,2015,2,21,6,11
1238,2015,2,21,7,10
1239,2015,2,21,8,0
1240,2015,2,21,9,6
1241,2015,2,21,10,6
1242,2015,2,21,11,11
1243,2015,2,21,12,10
1244,2015,2,21,13,8
1245,2015,2,21,14,13
1246,2015,2,21,15,6
1247,2015,2,21,16,10
1248,2015,2,21,17,14
1249,2015,2,21,18,17
1250,2015,2,21,19,16
1251,2015,2,21,20,12
1252,2015,2,21,21,13
1253,2015,2,21,22,20
1254,2015,2,21,23,16
1255,2015,2,22,0,13
1256,2015,2,22,1,18
1257,2015,2,22,2,11
1258,2015,2,22,3,18
1259,2015,2,22,4,15
1260,2015,2,22,5,13
1261,2015,2,22,6,9
1262,2015,2,22,7,9
1263,2015,2,22,8,6
1264,2015,2,22,9,9
1265,2015,2,22,10,9
1266,2015,2,22,11,8
1267,2015,2,22,12,11
1268,2015,2,22,13,9
1269,2015,2,22,14,9
1270,2015,2,22,15,11
1271,2015,2,22,16,10
1272,2015,2,22,17,14
1273,2015,2,22,18,10
1274,2015,2,22,19,7
1275,2015,2,22,20,12
1276,2015,2,22,21,8
1277,2015,2,22,22,16
1278,2015,2,22,23,16
1279,2015,2,23,0,11
1280,2015,2,23,1,13
1281,2015,2,23,2,11
1282,2015,2,23,3,10
1283,2015,2,23,4,10
1284,2015,2,23,5,12
1285,2015,2,23,6,11
1286,2015,2,23,7,5
1287,2015,2,23,8,10
1288,2015,2,23,9,6
1289,2015,2,23,10,9
1290,2015,2,23,11,9
1291,2015,2,23,12,8
1292,2015,2,23,13,6
1293,2015,2,23,14,7
1294,2015,2,23,15,11
1295,2015,2,23,16,10
1296,2015,2,23,17,14
1297,2015,2,23,18,17
1298,2015,2,23,19,13
1299,2015,2,23,20,12
1300,2015,2,23,21,15
1301,2015,2,23,22,17
1302,2015,2,23,23,14
1303,2015,2,24,0,12
1304,2015,2,24,1,19
1305,2015,2,24,2,20
1306,2015,2,24,3,15
1307,2015,2,24,4,11
1308,2015,2,24,5,12
1309,2015,2,24,6,10
1310,2015,2,24,7,7
1311,2015,2,24,8,12
1312,2015,2,24,9,6
1313,2015,2,24,10,8
1314,2015,2,24,11,7
1315,2015,2,24,12,10
1316,2015,2,24,13,9
1317,2015,2,24,14,7
1318,2015,2,24,15,10
1319,2015,2,24,16,10
1320,2015,2,24,17,8
1321,2015,2,24,18,9
1322,2015,2,24,19,9
1323,2015,2,24,20,12
1324,2015,2,24,21,15
1325,2015,2,24,22,13
1326,2015,2,24,23,13
1327,2015,2,25,0,17
1328,2015,2,25,1,15
1329,2015,2,25,2,14
1330,2015,2,25,3,11
1331,2015,2,25,4,11
1332,2015,2,25,5,10
1333,2015,2,25,6,6
1334,2015,2,25,7,6
1335,2015,2,25,8,8
1336,2015,2,25,9,9
1337,2015,2,25,10,9
1338,2015,2,25,11,7
1339,2015,2,25,12,6
1340,2015,2,25,13,15
1341,2015,2,25,14,8
1342,2015,2,25,15,10
1343,2015,2,25,16,7
1344,2015,2,25,17,7
1345,2015,2,25,18,10
1346,2015,2,25,19,10
1347,2015,2,25,20,14
1348,2015,2,25,21,12
1349,2015,2,25,22,8
1350,2015,2,25,23,11
1351,2015,2,26,0,9
1352,2015,2,26,0,42
1353,2015,2,26,1,51
1354,2015,2,26,2,49
1355,2015,2,26,3,43
1356,2015,2,26,4,61
1357,2015,2,26,5,34
1358,2015,2,26,6,14
1359,2015,2,26,7,33
1360,2015,2,26,8,43
1361,2015,2,26,9,23
1362,2015,2,26,10,42
1363,2015,2,26,11,41
1364,2015,2,26,12,45
1365,2015,2,26,13,39
1366,2015,2,26,14,48
1367,2015,2,26,15,41
1368,2015,2,26,16,38
1369,2015,2,26,17,53
1370,2015,2,26,18,48
1371,2015,2,26,19,55
1372,2015,2,26,20,32
1373,2015,2,26,21,67
1374,2015,2,26,22,60
1375,2015,2,26,23,51
1376,2015,2,27,0,63
1377,2015,2,27,1,68
1378,2015,2,27,2,75
1379,2015,2,27,3,54
1380,2015,2,27,4,55
1381,2015,2,27,5,69
1382,2015,2,27,6,49
1383,2015,2,27,7,34
1384,2015,2,27,8,55
1385,2015,2,27,9,53
1386,2015,2,27,10,41
1387,2015,2,27,11,38
1388,2015,2,27,12,65
1389,2015,2,27,13,27
1390,2015,2,27,14,59
1391,2015,2,27,15,34
1392,2015,2,27,16,57
1393,2015,2,27,17,51
1394,2015,2,27,18,51
1395,2015,2,27,19,66
1396,2015,2,27,20,36
1397,2015,2,27,21,54
1398,2015,2,27,22,58
1399,2015,2,27,23,49
1400,2015,2,28,0,44
1401,2015,2,28,1,39
1402,2015,2,28,2,36
1403,2015,2,28,3,43
1404,2015,2,28,4,55
1405,2015,2,28,5,43
1406,2015,2,28,6,33
1407,2015,2,28,7,36
1408,2015,2,28,8,51
1409,2015,2,28,9,26
1410,2015,2,28,10,55
1411,2015,2,28,11,26
1412,2015,2,28,12,45
1413,2015,2,28,13,57
1414,2015,2,28,14,34
1415,2015,2,28,15,32
1416,2015,2,28,16,25
1417,2015,2,28,17,45
1418,2015,2,28,18,43
1419,2015,2,28,19,36
1420,2015,2,28,20,57
1421,2015,2,28,21,71
1422,2015,2,28,22,66
1423,2015,2,28,23,45
1424,2015,3,1,0,47
1425,2015,3,1,1,61
1426,2015,3,1,2,66
1427,2015,3,1,3,32
1428,2015,3,1,4,62
1429,2015,3,1,5,33
1430,2015,3,1,6,27
1431,2015,3,1,7,50
1432,2015,3,1,8,45
1433,2015,3,1,9,48
1434,2015,3,1,10,41
1435,2015,3,1,11,57
1436,2015,3,1,12,51
1437,2015,3,1,13,46
1438,2015,3,1,14,43
1439,2015,3,1,15,46
1440,2015,3,1,16,46
1441,2015,3,1,17,40
1442,2015,3,1,18,48
1443,2015,3,1,19,48
1444,2015,3,1,20,42
1445,2015,3,1,21,58
1446,2015,3,1,22,66
1447,2015,3,1,23,60
1448,2015,3,2,0,30
1449,2015,3,2,1,100
1450,2015,3,2,2,80
1451,2015,3,2,3,61
1452,2015,3,2,4,59
1453,2015,3,2,5,61
1454,2015,3,2,6,15
1455,2015,3,2,7,50
1456,2015,3,2,8,51
1457,2015,3,2,9,54
1458,2015,3,2,10,65
1459,2015,3,2,11,51
1460,2015,3,2,12,48
1461,2015,3,2,13,54
1462,2015,3,2,14,38
1463,2015,3,2,15,51
1464,2015,3,2,16,49
1465,2015,3,2,17,55
1466,2015,3,2,18,55
1467,2015,3,2,19,60
1468,2015,3,2,20,80
1469,2015,3,2,21,69
1470,2015,3,2,22,80
1471,2015,3,2,23,93
1472,2015,3,3,0,61
1473,2015,3,3,1,51
1474,2015,3,3,2,43
1475,2015,3,3,3,51
1476,2015,3,3,4,42
1477,2015,3,3,5,53
1478,2015,3,3,6,64
1479,2015,3,3,7,42
1480,2015,3,3,8,51
1481,2015,3,3,9,61
1482,2015,3,3,10,41
1483,2015,3,3,11,50
1484,2015,3,3,12,43
1485,2015,3,3,13,44
1486,2015,3,3,14,41
1487,2015,3,3,15,63
1488,2015,3,3,16,57
1489,2015,3,3,17,48
1490,2015,3,3,18,30
1491,2015,3,3,19,54
1492,2015,3,3,20,63
1493,2015,3,3,21,54
1494,2015,3,3,22,83
1495,2015,3,3,23,65
1496,2015,3,4,0,51
1497,2015,3,4,1,43
1498,2015,3,4,2,59
1499,2015,3,4,3,75
1500,2015,3,4,4,38
1501,2015,3,4,5,30
1502,2015,3,4,6,31
1503,2015,3,4,7,37
1504,2015,3,4,8,56
1505,2015,3,4,9,42
1506,2015,3,4,10,45
1507,2015,3,4,11,40
1508,2015,3,4,12,47
1509,2015,3,4,13,43
1510,2015,3,4,14,49
1511,2015,3,4,15,61
1512,2015,3,4,16,58
1513,2015,3,4,17,61
1514,2015,3,4,18,65
1515,2015,3,4,19,70
1516,2015,3,4,20,48
1517,2015,3,4,21,73
1518,2015,3,4,22,71
1519,2015,3,4,23,69
1520,2015,3,5,0,61
1521,2015,3,5,0,52
1522,2015,3,5,1,54
1523,2015,3,5,2,60
1524,2015,3,5,3,49
1525,2015,3,5,4,30
1526,2015,3,5,5,47
1527,2015,3,5,6,23
1528,2015,3,5,7,55
1529,2015,3,5,8,32
1530,2015,3,5,9,50
1531,2015,3,5,10,30
1532,2015,3,5,11,28
1533,2015,3,5,12,47
1534,2015,3,5,13,47
1535,2015,3,5,14,47
1536,2015,3,5,15,30
1537,2015,3,5,16,36
1538,2015,3,5,17,47
1539,2015,3,5,18,45
1540,2015,3,5,19,57
1541,2015,3,5,20,62
1542,2015,3,5,21,48
1543,2015,3,5,22,68
1544,2015,3,5,23,29
1545,2015,3,6,0,45
1546,2015,3,6,1,42
1547,2015,3,6,2,42
1548,2015,3,6,3,59
1549,2015,3,6,4,44
1550,2015,3,6,5,29
1551,2015,3,6,6,47
1552,2015,3,6,7,17
1553,2015,3,6,8,32
1554,2015,3,6,9,53
1555,2015,3,6,10,16
1556,2015,3,6,11,45
1557,2015,3,6,12,45
1558,2015,3,6,13,35
1559,2015,3,6,14,28
1560,2015,3,6,15,55
1561,2015,3,6,16,45
1562,2015,3,6,17,51
1563,2015,3,6,18,88
1564,2015,3,6,19,56
1565,2015,3,6,20,84
1566,2015,3,6,21,72
1567,2015,3,6,22,81
1568,2015,3,6,23,86
1569,2015,3,7,0,100
1570,2015,3,7,1,76
1571,2015,3,7,2,64
1572,2015,3,7,3,69
1573,2015,3,7,4,57
1574,2015,3,7,5,26
1575,2015,3,7,6,62
1576,2015,3,7,7,50
1577,2015,3,7,8,54
1578,2015,3,7,9,49
1579,2015,3,7,10,42
1580,2015,3,7,11,46
1581,2015,3,7,12,55
1582,2015,3,7,13,55
1583,2015,3,7,14,56
1584,2015,3,7,15,54
1585,2015,3,7,16,69
1586,2015,3,7,17,33
1587,2015,3,7,18,57
1588,2015,3,7,19,52
1589,2015,3,7,20,64
1590,2015,3,7,21,44
1591,2015,3,7,22,48
1592,2015,3,7,23,51
1593,2015,3,8,0,66
1594,2015,3,8,1,58
1595,2015,3,8,2,38
1596,2015,3,8,3,40
1597,2015,3,8,4,40
1598,2015,3,8,5,49
1599,2015,3,8,6,32
1600,2015,3,8,7,36
1601,2015,3,8,8,30
1602,2015,3,8,9,30
1603,2015,3,8,10,49
1604,2015,3,8,11,54
1605,2015,3,8,12,29
1606,2015,3,8,13,30
1607,2015,3,8,14,40
1608,2015,3,8,15,40
1609,2015,3,8,16,43
1610,2015,3,8,17,54
1611,2015,3,8,18,59
1612,2015,3,8,19,46
1613,2015,3,8,20,56
1614,2015,3,8,21,37
1615,2015,3,8,22,47
1616,2015,3,8,23,59
1617,2015,3,9,0,35
1618,2015,3,9,1,28
1619,2015,3,9,2,37
1620,2015,3,9,3,51
1621,2015,3,9,4,39
1622,2015,3,9,5,29
1623,2015,3,9,6,39
1624,2015,3,9,7,35
1625,2015,3,9,8,41
1626,2015,3,9,9,44
1627,2015,3,9,10,46
1628,2015,3,9,11,22
1629,2015,3,9,12,35
1630,2015,3,9,13,36
1631,2015,3,9,14,50
1632,2015,3,9,15,45
1633,2015,3,9,16,41
1634,2015,3,9,17,50
1635,2015,3,9,18,50
1636,2015,3,9,19,62
1637,2015,3,9,20,70
1638,2015,3,9,21,62
1639,2015,3,9,22,50
1640,2015,3,9,23,64
1641,2015,3,10,0,75
1642,2015,3,10,1,55
1643,2015,3,10,2,69
1644,2015,3,10,3,47
1645,2015,3,10,4,36
1646,2015,3,10,5,49
1647,2015,3,10,6,47
1648,2015,3,10,7,40
1649,2015,3,10,8,58
1650,2015,3,10,9,40
1651,2015,3,10,10,46
1652,2015,3,10,11,49
1653,2015,3,10,12,37
1654,2015,3,10,13,66
1655,2015,3,10,14,47
1656,2015,3,10,15,71
1657,2015,3,10,16,52
1658,2015,3,10,17,53
1659,2015,3,10,18,71
1660,2015,3,10,19,45
1661,2015,3,10,20,67
1662,2015,3,10,21,48
1663,2015,3,10,22,59
1664,2015,3,10,23,53
1665,2015,3,11,0,40
1666,2015,3,11,1,51
1667,2015,3,11,2,58
1668,2015,3,11,3,48
1669,2015,3,11,4,84
1670,2015,3,11,5,43
1671,2015,3,11,6,46
1672,2015,3,11,7,36
1673,2015,3,11,8,55
1674,2015,3,11,9,33
1675,2015,3,11,10,41
1676,2015,3,11,11,37
1677,2015,3,11,12,37
1678,2015,3,11,13,36
1679,2015,3,11,14,50
1680,2015,3,11,15,51
1681,2015,3,11,16,54
1682,2015,3,11,17,34
1683,2015,3,11,18,52
1684,2015,3,11,19,57
1685,2015,3,11,20,61
1686,2015,3,11,21,69
1687,2015,3,11,22,62
1688,2015,3,11,23,61
1689,2015,3,12,0,54
1690,2015,3,12,0,68
1691,2015,3,12,1,45
1692,2015,3,12,2,50
1693,2015,3,12,3,77
1694,2015,3,12,4,42
1695,2015,3,12,5,63
1696,2015,3,12,6,83
1697,2015,3,12,7,56
1698,2015,3,12,8,78
1699,2015,3,12,9,64
1700,2015,3,12,10,43
1701,2015,3,12,11,52
1702,2015,3,12,12,57
1703,2015,3,12,13,38
1704,2015,3,12,14,61
1705,2015,3,12,15,61
1706,2015,3,12,16,64
1707,2015,3,12,17,60
1708,2015,3,12,18,60
1709,2015,3,12,19,65
1710,2015,3,12,20,77
1711,2015,3,12,21,51
1712,2015,3,12,22,65
1713,2015,3,12,23,49
1714,2015,3,13,0,69
1715,2015,3,13,1,53
1716,2015,3,13,2,62
1717,2015,3,13,3,76
1718,2015,3,13,4,68
1719,2015,3,13,5,48
1720,2015,3,13,6,43
1721,2015,3,13,7,45
1722,2015,3,13,8,50
1723,2015,3,13,9,35
1724,2015,3,13,10,65
1725,2015,3,13,11,71
1726,2015,3,13,12,38
1727,2015,3,13,13,58
1728,2015,3,13,14,66
1729,2015,3,13,15,45
1730,2015,3,13,16,54
1731,2015,3,13,17,55
1732,2015,3,13,18,58
1733,2015,3,13,19,55
1734,2015,3,13,20,69
1735,2015,3,13,21,69
1736,2015,3,13,22,71
1737,2015,3,13,23,54
1738,2015,3,14,0,75
1739,2015,3,14,1,43
1740,2015,3,14,2,68
1741,2015,3,14,3,55
1742,2015,3,14,4,72
1743,2015,3,14,5,43
1744,2015,3,14,6,58
1745,2015,3,14,7,57
1746,2015,3,14,8,58
1747,2015,3,14,9,41
1748,2015,3,14,10,52
1749,2015,3,14,11,57
1750,2015,3,14,12,53
1751,2015,3,14,13,55
1752,2015,3,14,14,44
1753,2015,3,14,15,68
1754,2015,3,14,16,60
1755,2015,3,14,17,63
1756,2015,3,14,18,39
1757,2015,3,14,19,54
1758,2015,3,14,20,43
1759,2015,3,14,21,70
1760,2015,3,14,22,59
1761,2015,3,14,23,51
1762,2015,3,15,0,28
1763,2015,3,15,1,52
1764,2015,3,15,2,15
1765,2015,3,15,3,51
1766,2015,3,15,4,59
1767,2015,3,15,5,71
1768,2015,3,15,6,47
1769,2015,3,15,7,46
1770,2015,3,15,8,0
1771,2015,3,15,9,39
1772,2015,3,15,10,57
1773,2015,3,15,11,43
1774,2015,3,15,12,41
1775,2015,3,15,13,44
1776,2015,3,15,14,43
1777,2015,3,15,15,53
1778,2015,3,15,16,57
1779,2015,3,15,17,44
1780,2015,3,15,18,63
1781,2015,3,15,19,66
1782,2015,3,15,20,76
1783,2015,3,15,21,71
1784,2015,3,15,22,59
1785,2015,3,15,23,100
1786,2015,3,16,0,56
1787,2015,3,16,1,87
1788,2015,3,16,2,81
1789,2015,3,16,3,53
1790,2015,3,16,4,64
1791,2015,3,16,5,53
1792,2015,3,16,6,21
1793,2015,3,16,7,52
1794,2015,3,16,8,50
1795,2015,3,16,9,41
1796,2015,3,16,10,51
1797,2015,3,16,11,32
1798,2015,3,16,12,39
1799,2015,3,16,13,55
1800,2015,3,16,14,65
1801,2015,3,16,15,69
1802,2015,3,16,16,75
1803,2015,3,16,17,57
1804,2015,3,16,18,61
1805,2015,3,16,19,47
1806,2015,3,16,20,49
1807,2015,3,16,21,73
1808,2015,3,16,22,61
1809,2015,3,16,23,71
1810,2015,3,17,0,70
1811,2015,3,17,1,72
1812,2015,3,17,2,53
1813,2015,3,17,3,63
1814,2015,3,17,4,73
1815,2015,3,17,5,39
1816,2015,3,17,6,47
1817,2015,3,17,7,35
1818,2015,3,17,8,38
1819,2015,3,17,9,62
1820,2015,3,17,10,47
1821,2015,3,17,11,38
1822,2015,3,17,12,43
1823,2015,3,17,13,57
1824,2015,3,17,14,48
1825,2015,3,17,15,68
1826,2015,3,17,16,49
1827,2015,3,17,17,42
1828,2015,3,17,18,75
1829,2015,3,17,19,58
1830,2015,3,17,20,74
1831,2015,3,17,21,55
1832,2015,3,17,22,50
1833,2015,3,17,23,70
1834,2015,3,18,0,71
1835,2015,3,18,1,47
1836,2015,3,18,2,47
1837,2015,3,18,3,67
1838,2015,3,18,4,68
1839,2015,3,18,5,82
1840,2015,3,18,6,21
1841,2015,3,18,7,57
1842,2015,3,18,8,36
1843,2015,3,18,9,63
1844,2015,3,18,10,56
1845,2015,3,18,11,54
1846,2015,3,18,12,56
1847,2015,3,18,13,43
1848,2015,3,18,14,60
1849,2015,3,18,15,73
1850,2015,3,18,16,54
1851,2015,3,18,17,59
1852,2015,3,18,18,66
1853,2015,3,18,19,62
1854,2015,3,18,20,79
1855,2015,3,18,21,90
1856,2015,3,18,22,82
1857,2015,3,18,23,99
1858,2015,3,19,0,49
1859,2015,3,19,0,47
1860,2015,3,19,1,80
1861,2015,3,19,2,34
1862,2015,3,19,3,76
1863,2015,3,19,4,88
1864,2015,3,19,5,74
1865,2015,3,19,6,57
1866,2015,3,19,7,62
1867,2015,3,19,8,46
1868,2015,3,19,9,62
1869,2015,3,19,10,31
1870,2015,3,19,11,53
1871,2015,3,19,12,46
1872,2015,3,19,13,61
1873,2015,3,19,14,52
1874,2015,3,19,15,41
1875,2015,3,19,16,68
1876,2015,3,19,17,58
1877,2015,3,19,18,53
1878,2015,3,19,19,66
1879,2015,3,19,20,80
1880,2015,3,19,21,72
1881,2015,3,19,22,50
1882,2015,3,19,23,52
1883,2015,3,20,0,33
1884,2015,3,20,1,74
1885,2015,3,20,2,66
1886,2015,3,20,3,55
1887,2015,3,20,4,27
1888,2015,3,20,5,37
1889,2015,3,20,6,60
1890,2015,3,20,7,52
1891,2015,3,20,8,41
1892,2015,3,20,9,61
1893,2015,3,20,10,38
1894,2015,3,20,11,45
1895,2015,3,20,12,64
1896,2015,3,20,13,46
1897,2015,3,20,14,44
1898,2015,3,20,15,46
1899,2015,3,20,16,65
1900,2015,3,20,17,54
1901,2015,3,20,18,70
1902,2015,3,20,19,41
1903,2015,3,20,20,58
1904,2015,3,20,21,72
1905,2015,3,20,22,51
1906,2015,3,20,23,63
1907,2015,3,21,0,56
1908,2015,3,21,1,46
1909,2015,3,21,2,49
1910,2015,3,21,3,48
1911,2015,3,21,4,59
1912,2015,3,21,5,41
1913,2015,3,21,6,40
1914,2015,3,21,7,57
1915,2015,3,21,8,71
1916,2015,3,21,9,37
1917,2015,3,21,10,18
1918,2015,3,21,11,47
1919,2015,3,21,12,44
1920,2015,3,21,13,47
1921,2015,3,21,14,47
1922,2015,3,21,15,44
1923,2015,3,21,16,29
1924,2015,3,21,17,40
1925,2015,3,21,18,47
1926,2015,3,21,19,39
1927,2015,3,21,20,57
1928,2015,3,21,21,65
1929,2015,3,21,22,56
1930,2015,3,21,23,45
1931,2015,3,22,0,58
1932,2015,3,22,1,66
1933,2015,3,22,2,62
1934,2015,3,22,3,37
1935,2015,3,22,4,39
1936,2015,3,22,5,48
1937,2015,3,22,6,62
1938,2015,3,22,7,42
1939,2015,3,22,8,36
1940,2015,3,22,9,34
1941,2015,3,22,10,47
1942,2015,3,22,11,36
1943,2015,3,22,12,54
1944,2015,3,22,13,41
1945,2015,3,22,14,45
1946,2015,3,22,15,28
1947,2015,3,22,16,34
1948,2015,3,22,17,45
1949,2015,3,22,18,47
1950,2015,3,22,19,60
1951,2015,3,22,20,40
1952,2015,3,22,21,53
1953,2015,3,22,22,63
1954,2015,3,22,23,63
1955,2015,3,23,0,76
1956,2015,3,23,1,45
1957,2015,3,23,2,67
1958,2015,3,23,3,24
1959,2015,3,23,4,71
1960,2015,3,23,5,29
1961,2015,3,23,6,41
1962,2015,3,23,7,32
1963,2015,3,23,8,51
1964,2015,3,23,9,51
1965,2015,3,23,10,43
1966,2015,3,23,11,45
1967,2015,3,23,12,32
1968,2015,3,23,13,59
1969,2015,3,23,14,40
1970,2015,3,23,15,45
1971,2015,3,23,16,53
1972,2015,3,23,17,53
1973,2015,3,23,18,51
1974,2015,3,23,19,53
1975,2015,3,23,20,41
1976,2015,3,23,21,66
1977,2015,3,23,22,69
1978,2015,3,23,23,54
1979,2015,3,24,0,64
1980,2015,3,24,1,57
1981,2015,3,24,2,43
1982,2015,3,24,3,54
1983,2015,3,24,4,62
1984,2015,3,24,5,63
1985,2015,3,24,6,73
1986,2015,3,24,7,52
1987,2015,3,24,8,42
1988,2015,3,24,9,32
1989,2015,3,24,10,47
1990,2015,3,24,11,38
1991,2015,3,24,12,48
1992,2015,3,24,13,44
1993,2015,3,24,14,38
1994,2015,3,24,15,52
1995,2015,3,24,16,61
1996,2015,3,24,17,50
1997,2015,3,24,18,59
1998,2015,3,24,19,62
1999,2015,3,24,20,67
2000,2015,3,24,21,77
2001,2015,3,24,22,67
2002,2015,3,24,23,81
2003,2015,3,25,0,67
2004,2015,3,25,1,60
2005,2015,3,25,2,54
2006,2015,3,25,3,60
2007,2015,3,25,4,38
2008,2015,3,25,5,47
2009,2015,3,25,6,41
2010,2015,3,25,7,63
2011,2015,3,25,8,42
2012,2015,3,25,9,33
2013,2015,3,25,10,67
2014,2015,3,25,11,51
2015,2015,3,25,12,60
2016,2015,3,25,13,41
2017,2015,3,25,14,46
2018,2015,3,25,15,54
2019,2015,3,25,16,59
2020,2015,3,25,17,72
2021,2015,3,25,18,42
2022,2015,3,25,19,91
2023,2015,3,25,20,78
2024,2015,3,25,21,77
2025,2015,3,25,22,97
2026,2015,3,25,23,37
2027,2015,3,26,0,100
2028,2015,3,26,0,76
2029,2015,3,26,1,51
2030,2015,3,26,2,100
2031,2015,3,26,3,23
2032,2015,3,26,4,46
2033,2015,3,26,5,59
2034,2015,3,26,6,0
2035,2015,3,26,7,35
2036,2015,3,26,8,43
2037,2015,3,26,9,41
2038,2015,3,26,10,40
2039,2015,3,26,11,23
2040,2015,3,26,12,35
2041,2015,3,26,13,43
2042,2015,3,26,14,33
2043,2015,3,26,15,41
2044,2015,3,26,16,37
2045,2015,3,26,17,38
2046,2015,3,26,18,26
2047,2015,3,26,19,56
2048,2015,3,26,20,42
2049,2015,3,26,21,42
2050,2015,3,26,22,36
2051,2015,3,26,23,62
2052,2015,3,27,0,62
2053,2015,3,27,1,35
2054,2015,3,27,2,34
2055,2015,3,27,3,37
2056,2015,3,27,4,38
2057,2015,3,27,5,52
2058,2015,3,27,6,31
2059,2015,3,27,7,30
2060,2015,3,27,8,34
